[2024-06-22 17:30:36,810][utils.model][INFO] - LeNet model built
[2024-06-22 17:30:37,103][utils.model][INFO] - LeNet model built
[2024-06-22 17:30:37,169][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-22 17:30:37,181][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-22 17:30:37,184][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-22 17:30:37,186][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-22 17:30:37,187][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-22 17:30:37,300][utils.model][INFO] - LeNet model built
[2024-06-22 17:30:37,402][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-22 17:30:37,417][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-22 17:30:37,422][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-22 17:30:37,423][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-22 17:30:37,425][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-22 17:30:37,623][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-22 17:30:37,639][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-22 17:30:37,645][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-22 17:30:37,647][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-22 17:30:37,647][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-22 17:30:44,204][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:44,210][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:44,212][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:44,696][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4840 - Mean loss: 2.3278 - acc: 0.0312 - norm: 0.21 - 2.33s
[2024-06-22 17:30:44,697][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4822 - Mean loss: 2.3167 - acc: 0.0312 - norm: 0.22 - 2.32s
[2024-06-22 17:30:44,697][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4904 - Mean loss: 2.3252 - acc: 0.0625 - norm: 0.22 - 2.33s
[2024-06-22 17:30:45,363][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.1576 - Mean loss: 2.1463 - acc: 0.2699 - norm: 2.26 - 1.89s
[2024-06-22 17:30:45,364][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.1519 - Mean loss: 2.1779 - acc: 0.2756 - norm: 2.12 - 1.97s
[2024-06-22 17:30:45,365][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.1499 - Mean loss: 2.1809 - acc: 0.2273 - norm: 2.07 - 1.99s
[2024-06-22 17:30:45,995][utils.model][INFO] - Epoch Results:
[2024-06-22 17:30:45,995][utils.model][INFO] - Epoch Results:
[2024-06-22 17:30:45,995][utils.model][INFO] - Epoch Results:
[2024-06-22 17:30:45,998][utils.model][INFO] - (In epoch/Overall): (20/20)| inst_loss: 1.2483 - Mean loss: 1.8734 - acc: 0.4094 - norm: 5.09 - 1.79s
[2024-06-22 17:30:45,998][utils.model][INFO] - (In epoch/Overall): (20/20)| inst_loss: 1.2430 - Mean loss: 1.9303 - acc: 0.3656 - norm: 4.80 - 1.78s
[2024-06-22 17:30:45,998][utils.model][INFO] - (In epoch/Overall): (20/20)| inst_loss: 1.2177 - Mean loss: 1.9165 - acc: 0.3891 - norm: 4.98 - 1.79s
[2024-06-22 17:30:47,455][utils.model][INFO] - Evaluation Results - Val Loss: 1.2661, Val Accuracy: 0.6942 in 19 steps
[2024-06-22 17:30:47,459][utils.model][INFO] - Evaluation Results - Val Loss: 1.2433, Val Accuracy: 0.6775 in 19 steps
[2024-06-22 17:30:47,462][utils.model][INFO] - Evaluation Results - Val Loss: 1.2382, Val Accuracy: 0.7000 in 19 steps
[2024-06-22 17:30:53,336][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:53,336][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:53,338][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 17:30:53,463][utils.model][INFO] - (In epoch/Overall): (1/21)| inst_loss: 0.1255 - Mean loss: 1.0757 - acc: 0.8125 - norm: 0.08 - 1.08s
[2024-06-22 17:30:53,464][utils.model][INFO] - (In epoch/Overall): (1/21)| inst_loss: 0.1227 - Mean loss: 1.3163 - acc: 0.5938 - norm: 0.07 - 1.32s
[2024-06-22 17:30:53,465][utils.model][INFO] - (In epoch/Overall): (1/21)| inst_loss: 0.1255 - Mean loss: 1.2214 - acc: 0.7188 - norm: 0.08 - 1.22s
[2024-06-22 17:30:54,288][utils.model][INFO] - (In epoch/Overall): (11/31)| inst_loss: 0.9504 - Mean loss: 1.0587 - acc: 0.6733 - norm: 0.77 - 0.93s
[2024-06-22 17:30:54,288][utils.model][INFO] - (In epoch/Overall): (11/31)| inst_loss: 0.9504 - Mean loss: 1.1599 - acc: 0.6477 - norm: 0.68 - 1.23s
[2024-06-22 17:30:54,289][utils.model][INFO] - (In epoch/Overall): (11/31)| inst_loss: 0.9478 - Mean loss: 1.1383 - acc: 0.6506 - norm: 0.70 - 1.02s
[2024-06-22 17:30:55,170][utils.model][INFO] - (In epoch/Overall): (21/41)| inst_loss: 1.8318 - Mean loss: 0.9955 - acc: 0.6860 - norm: 1.42 - 0.90s
[2024-06-22 17:30:55,171][utils.model][INFO] - (In epoch/Overall): (21/41)| inst_loss: 1.8296 - Mean loss: 1.0080 - acc: 0.6979 - norm: 1.42 - 0.74s
[2024-06-22 17:30:55,172][utils.model][INFO] - (In epoch/Overall): (21/41)| inst_loss: 1.8327 - Mean loss: 0.9622 - acc: 0.6949 - norm: 1.54 - 0.52s
[2024-06-22 17:30:56,000][utils.model][INFO] - (In epoch/Overall): (31/51)| inst_loss: 2.6621 - Mean loss: 0.8771 - acc: 0.7188 - norm: 2.29 - 0.82s
[2024-06-22 17:30:56,000][utils.model][INFO] - (In epoch/Overall): (31/51)| inst_loss: 2.6621 - Mean loss: 0.9015 - acc: 0.7056 - norm: 2.22 - 0.65s
[2024-06-22 17:30:56,002][utils.model][INFO] - (In epoch/Overall): (31/51)| inst_loss: 2.6599 - Mean loss: 0.8819 - acc: 0.7359 - norm: 2.16 - 0.61s
[2024-06-22 17:30:56,899][utils.model][INFO] - (In epoch/Overall): (41/61)| inst_loss: 3.5577 - Mean loss: 0.8227 - acc: 0.7470 - norm: 3.00 - 0.68s
[2024-06-22 17:30:56,899][utils.model][INFO] - (In epoch/Overall): (41/61)| inst_loss: 3.5604 - Mean loss: 0.8078 - acc: 0.7416 - norm: 3.09 - 0.61s
[2024-06-22 17:30:56,901][utils.model][INFO] - (In epoch/Overall): (41/61)| inst_loss: 3.5610 - Mean loss: 0.8258 - acc: 0.7332 - norm: 2.96 - 0.48s
[2024-06-22 17:30:57,768][utils.model][INFO] - (In epoch/Overall): (51/71)| inst_loss: 4.4301 - Mean loss: 0.7387 - acc: 0.7659 - norm: 3.73 - 0.39s
[2024-06-22 17:30:57,769][utils.model][INFO] - (In epoch/Overall): (51/71)| inst_loss: 4.4306 - Mean loss: 0.7572 - acc: 0.7543 - norm: 3.73 - 0.60s
[2024-06-22 17:30:57,769][utils.model][INFO] - (In epoch/Overall): (51/71)| inst_loss: 4.4281 - Mean loss: 0.7605 - acc: 0.7678 - norm: 3.78 - 0.28s
