[2024-06-21 21:20:07,800][utils.model][INFO] - LeNet model built
[2024-06-21 21:20:08,179][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-21 21:20:08,200][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-21 21:20:08,205][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-21 21:20:08,210][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-21 21:20:08,214][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-21 21:20:13,272][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-21 21:20:13,731][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4561 - Mean loss: 2.3560 - acc: 0.0625 - norm: 0.23 - 2.36s
[2024-06-21 21:20:14,277][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.0033 - Mean loss: 2.1275 - acc: 0.2926 - norm: 1.99 - 1.85s
[2024-06-21 21:20:14,766][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4924 - Mean loss: 1.9101 - acc: 0.3914 - norm: 4.11 - 1.49s
[2024-06-21 21:20:15,227][utils.model][INFO] - (In epoch/Overall): (31/31)| inst_loss: 1.9534 - Mean loss: 1.6617 - acc: 0.4808 - norm: 6.10 - 1.07s
[2024-06-21 21:20:15,708][utils.model][INFO] - (In epoch/Overall): (41/41)| inst_loss: 2.4344 - Mean loss: 1.4875 - acc: 0.5366 - norm: 7.79 - 0.87s
[2024-06-21 21:20:16,199][utils.model][INFO] - (In epoch/Overall): (51/51)| inst_loss: 2.9247 - Mean loss: 1.3341 - acc: 0.5870 - norm: 9.07 - 1.08s
[2024-06-21 21:20:16,550][utils.model][INFO] - Epoch Results:
[2024-06-21 21:20:16,555][utils.model][INFO] - (In epoch/Overall): (57/57)| inst_loss: 0.6621 - Mean loss: 1.2730 - acc: 0.6047 - norm: 9.87 - 3.28s
[2024-06-21 21:20:18,179][utils.model][INFO] - Evaluation Results - Val Loss: 0.6092, Val Accuracy: 0.8410 in 32 steps
[2024-06-21 21:20:21,727][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-21 21:20:21,828][utils.model][INFO] - (In epoch/Overall): (1/58)| inst_loss: 0.1002 - Mean loss: 0.3928 - acc: 0.9375 - norm: 0.04 - 0.39s
