[2024-06-21 21:24:44,886][utils.model][INFO] - LeNet model built
[2024-06-21 21:25:19,782][utils.model][INFO] - (In epoch/Overall): (131/364)| inst_loss: 6.7622 - Mean loss: 0.2047 - acc: 0.9346 - norm: 3.10 - 0.03s
[2024-06-21 21:25:20,303][utils.model][INFO] - (In epoch/Overall): (141/374)| inst_loss: 7.2831 - Mean loss: 0.2043 - acc: 0.9344 - norm: 3.40 - 0.15s
[2024-06-21 21:25:20,787][utils.model][INFO] - (In epoch/Overall): (151/384)| inst_loss: 7.7664 - Mean loss: 0.2015 - acc: 0.9350 - norm: 3.78 - 0.40s
[2024-06-21 21:25:21,274][utils.model][INFO] - (In epoch/Overall): (161/394)| inst_loss: 8.2540 - Mean loss: 0.2035 - acc: 0.9352 - norm: 4.14 - 0.25s
[2024-06-21 21:25:21,776][utils.model][INFO] - (In epoch/Overall): (171/404)| inst_loss: 8.7553 - Mean loss: 0.2035 - acc: 0.9353 - norm: 4.46 - 0.11s
[2024-06-21 21:25:22,313][utils.model][INFO] - (In epoch/Overall): (181/414)| inst_loss: 9.2923 - Mean loss: 0.2022 - acc: 0.9359 - norm: 4.80 - 0.15s
[2024-06-21 21:25:22,802][utils.model][INFO] - (In epoch/Overall): (191/424)| inst_loss: 9.7822 - Mean loss: 0.1986 - acc: 0.9368 - norm: 5.10 - 0.18s
[2024-06-21 21:25:23,309][utils.model][INFO] - (In epoch/Overall): (201/434)| inst_loss: 10.2881 - Mean loss: 0.1979 - acc: 0.9380 - norm: 5.48 - 0.07s
[2024-06-21 21:25:23,810][utils.model][INFO] - (In epoch/Overall): (211/444)| inst_loss: 10.7898 - Mean loss: 0.1967 - acc: 0.9384 - norm: 5.88 - 0.12s
[2024-06-21 21:25:24,298][utils.model][INFO] - (In epoch/Overall): (221/454)| inst_loss: 11.2771 - Mean loss: 0.1917 - acc: 0.9398 - norm: 6.15 - 0.09s
[2024-06-21 21:25:24,841][utils.model][INFO] - (In epoch/Overall): (231/464)| inst_loss: 11.8215 - Mean loss: 0.1950 - acc: 0.9387 - norm: 6.76 - 0.19s
[2024-06-21 21:25:25,322][utils.model][INFO] - (In epoch/Overall): (241/474)| inst_loss: 12.3014 - Mean loss: 0.1929 - acc: 0.9392 - norm: 7.12 - 0.03s
[2024-06-21 21:25:25,796][utils.model][INFO] - (In epoch/Overall): (251/484)| inst_loss: 12.7764 - Mean loss: 0.1900 - acc: 0.9402 - norm: 7.46 - 0.06s
[2024-06-21 21:25:26,326][utils.model][INFO] - (In epoch/Overall): (261/494)| inst_loss: 13.3059 - Mean loss: 0.1878 - acc: 0.9410 - norm: 7.85 - 0.10s
[2024-06-21 21:25:26,934][utils.model][INFO] - (In epoch/Overall): (271/504)| inst_loss: 13.9134 - Mean loss: 0.1859 - acc: 0.9415 - norm: 8.19 - 0.25s
[2024-06-21 21:25:27,482][utils.model][INFO] - (In epoch/Overall): (281/514)| inst_loss: 14.4615 - Mean loss: 0.1855 - acc: 0.9416 - norm: 8.72 - 0.15s
[2024-06-21 21:25:28,050][utils.model][INFO] - (In epoch/Overall): (291/524)| inst_loss: 15.0288 - Mean loss: 0.1842 - acc: 0.9418 - norm: 9.02 - 0.38s
[2024-06-21 21:25:28,754][utils.model][INFO] - (In epoch/Overall): (301/534)| inst_loss: 15.7326 - Mean loss: 0.1821 - acc: 0.9426 - norm: 9.29 - 0.07s
[2024-06-21 21:25:29,394][utils.model][INFO] - (In epoch/Overall): (311/544)| inst_loss: 16.3735 - Mean loss: 0.1811 - acc: 0.9428 - norm: 9.82 - 0.43s
[2024-06-21 21:25:29,553][utils.model][INFO] - Epoch Results:
[2024-06-21 21:25:29,556][utils.model][INFO] - (In epoch/Overall): (314/547)| inst_loss: 0.0709 - Mean loss: 0.1800 - acc: 0.9433 - norm: 9.88 - 16.54s
[2024-06-21 21:25:31,379][utils.model][INFO] - Evaluation Results - Val Loss: 0.1304, Val Accuracy: 0.9625 in 32 steps
[2024-06-21 21:25:31,686][flwr][DEBUG] - gRPC channel closed
[2024-06-21 21:25:31,686][flwr][INFO] - Disconnect and shut down
