[2024-06-20 01:36:21,728][utils.model][INFO] - LeNet model built
[2024-06-20 01:36:22,132][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-20 01:36:22,155][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-20 01:36:22,159][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-20 01:36:22,162][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-20 01:36:22,163][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-20 01:36:22,361][utils.model][INFO] - LeNet model built
[2024-06-20 01:36:22,694][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-20 01:36:22,709][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-20 01:36:22,711][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-20 01:36:22,713][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-20 01:36:27,594][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:27,600][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:28,074][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4724 - Mean loss: 2.3048 - acc: 0.0625 - norm: 0.19 - 2.30s
[2024-06-20 01:36:28,074][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4776 - Mean loss: 2.3046 - acc: 0.0312 - norm: 0.19 - 2.30s
[2024-06-20 01:36:28,607][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.0110 - Mean loss: 2.1345 - acc: 0.2727 - norm: 2.05 - 1.93s
[2024-06-20 01:36:28,607][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 1.0061 - Mean loss: 2.1475 - acc: 0.2358 - norm: 2.18 - 1.86s
[2024-06-20 01:36:29,079][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4828 - Mean loss: 1.8534 - acc: 0.4003 - norm: 4.86 - 1.41s
[2024-06-20 01:36:29,079][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4780 - Mean loss: 1.8678 - acc: 0.3914 - norm: 4.71 - 1.37s
[2024-06-20 01:36:29,181][utils.model][INFO] - Epoch Results:
[2024-06-20 01:36:29,183][utils.model][INFO] - Epoch Results:
[2024-06-20 01:36:29,185][utils.model][INFO] - (In epoch/Overall): (23/23)| inst_loss: 1.3881 - Mean loss: 1.8212 - acc: 0.4158 - norm: 5.14 - 1.58s
[2024-06-20 01:36:29,186][utils.model][INFO] - (In epoch/Overall): (23/23)| inst_loss: 1.3737 - Mean loss: 1.8136 - acc: 0.4130 - norm: 5.26 - 1.59s
[2024-06-20 01:36:30,756][utils.model][INFO] - Evaluation Results - Val Loss: 1.2248, Val Accuracy: 0.7075 in 32 steps
[2024-06-20 01:36:30,762][utils.model][INFO] - Evaluation Results - Val Loss: 1.2505, Val Accuracy: 0.6755 in 32 steps
[2024-06-20 01:36:35,277][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:35,279][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:35,395][utils.model][INFO] - (In epoch/Overall): (1/24)| inst_loss: 0.1148 - Mean loss: 1.2060 - acc: 0.7188 - norm: 0.07 - 1.21s
[2024-06-20 01:36:35,396][utils.model][INFO] - (In epoch/Overall): (1/24)| inst_loss: 0.1166 - Mean loss: 1.1031 - acc: 0.7812 - norm: 0.07 - 1.10s
[2024-06-20 01:36:35,887][utils.model][INFO] - (In epoch/Overall): (11/34)| inst_loss: 0.6070 - Mean loss: 1.0686 - acc: 0.6932 - norm: 0.62 - 0.99s
[2024-06-20 01:36:35,887][utils.model][INFO] - (In epoch/Overall): (11/34)| inst_loss: 0.6086 - Mean loss: 0.9714 - acc: 0.7358 - norm: 0.55 - 0.90s
[2024-06-20 01:36:36,371][utils.model][INFO] - (In epoch/Overall): (21/44)| inst_loss: 1.0926 - Mean loss: 0.8409 - acc: 0.7440 - norm: 1.19 - 0.83s
[2024-06-20 01:36:36,371][utils.model][INFO] - (In epoch/Overall): (21/44)| inst_loss: 1.0908 - Mean loss: 0.9209 - acc: 0.7292 - norm: 1.22 - 0.73s
[2024-06-20 01:36:36,871][utils.model][INFO] - (In epoch/Overall): (31/54)| inst_loss: 1.5912 - Mean loss: 0.8412 - acc: 0.7480 - norm: 1.84 - 0.64s
[2024-06-20 01:36:36,872][utils.model][INFO] - (In epoch/Overall): (31/54)| inst_loss: 1.5934 - Mean loss: 0.8108 - acc: 0.7450 - norm: 1.72 - 0.46s
[2024-06-20 01:36:37,417][utils.model][INFO] - (In epoch/Overall): (41/64)| inst_loss: 2.1369 - Mean loss: 0.7760 - acc: 0.7675 - norm: 2.47 - 0.58s
[2024-06-20 01:36:37,417][utils.model][INFO] - (In epoch/Overall): (41/64)| inst_loss: 2.1387 - Mean loss: 0.7418 - acc: 0.7683 - norm: 2.44 - 0.71s
[2024-06-20 01:36:37,905][utils.model][INFO] - (In epoch/Overall): (51/74)| inst_loss: 2.6247 - Mean loss: 0.7343 - acc: 0.7800 - norm: 3.10 - 0.35s
[2024-06-20 01:36:37,905][utils.model][INFO] - (In epoch/Overall): (51/74)| inst_loss: 2.6266 - Mean loss: 0.6985 - acc: 0.7812 - norm: 3.06 - 0.39s
[2024-06-20 01:36:38,403][utils.model][INFO] - (In epoch/Overall): (61/84)| inst_loss: 3.1233 - Mean loss: 0.6784 - acc: 0.7971 - norm: 3.85 - 0.23s
[2024-06-20 01:36:38,403][utils.model][INFO] - (In epoch/Overall): (61/84)| inst_loss: 3.1252 - Mean loss: 0.6671 - acc: 0.7910 - norm: 3.83 - 0.26s
[2024-06-20 01:36:38,913][utils.model][INFO] - (In epoch/Overall): (71/94)| inst_loss: 3.6330 - Mean loss: 0.6497 - acc: 0.8050 - norm: 4.56 - 0.43s
[2024-06-20 01:36:38,913][utils.model][INFO] - (In epoch/Overall): (71/94)| inst_loss: 3.6350 - Mean loss: 0.6354 - acc: 0.7980 - norm: 4.46 - 0.45s
[2024-06-20 01:36:39,351][utils.model][INFO] - Epoch Results:
[2024-06-20 01:36:39,352][utils.model][INFO] - Epoch Results:
[2024-06-20 01:36:39,354][utils.model][INFO] - (In epoch/Overall): (80/103)| inst_loss: 0.4554 - Mean loss: 0.6246 - acc: 0.8133 - norm: 5.11 - 4.07s
[2024-06-20 01:36:39,355][utils.model][INFO] - (In epoch/Overall): (80/103)| inst_loss: 0.4264 - Mean loss: 0.6083 - acc: 0.8070 - norm: 5.08 - 4.08s
[2024-06-20 01:36:40,870][utils.model][INFO] - Evaluation Results - Val Loss: 0.3689, Val Accuracy: 0.8930 in 32 steps
[2024-06-20 01:36:40,877][utils.model][INFO] - Evaluation Results - Val Loss: 0.3403, Val Accuracy: 0.9020 in 32 steps
[2024-06-20 01:36:45,187][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:45,188][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 01:36:45,311][utils.model][INFO] - (In epoch/Overall): (1/104)| inst_loss: 0.1210 - Mean loss: 0.1613 - acc: 1.0000 - norm: 0.01 - 0.16s
[2024-06-20 01:36:45,312][utils.model][INFO] - (In epoch/Overall): (1/104)| inst_loss: 0.1229 - Mean loss: 0.2486 - acc: 0.9062 - norm: 0.02 - 0.25s
[2024-06-20 01:36:45,779][utils.model][INFO] - (In epoch/Overall): (11/114)| inst_loss: 0.5891 - Mean loss: 0.3842 - acc: 0.8864 - norm: 0.23 - 0.25s
[2024-06-20 01:36:45,779][utils.model][INFO] - (In epoch/Overall): (11/114)| inst_loss: 0.5913 - Mean loss: 0.4234 - acc: 0.8693 - norm: 0.22 - 0.45s
[2024-06-20 01:36:46,276][utils.model][INFO] - (In epoch/Overall): (21/124)| inst_loss: 1.0860 - Mean loss: 0.3951 - acc: 0.8810 - norm: 0.42 - 0.39s
[2024-06-20 01:36:46,277][utils.model][INFO] - (In epoch/Overall): (21/124)| inst_loss: 1.0881 - Mean loss: 0.4436 - acc: 0.8631 - norm: 0.44 - 0.41s
[2024-06-20 01:36:46,782][utils.model][INFO] - (In epoch/Overall): (31/134)| inst_loss: 1.5936 - Mean loss: 0.4195 - acc: 0.8700 - norm: 0.67 - 0.48s
[2024-06-20 01:36:46,782][utils.model][INFO] - (In epoch/Overall): (31/134)| inst_loss: 1.5919 - Mean loss: 0.3959 - acc: 0.8800 - norm: 0.67 - 0.26s
[2024-06-20 01:36:47,262][utils.model][INFO] - (In epoch/Overall): (41/144)| inst_loss: 2.0716 - Mean loss: 0.3770 - acc: 0.8895 - norm: 0.94 - 0.20s
[2024-06-20 01:36:47,262][utils.model][INFO] - (In epoch/Overall): (41/144)| inst_loss: 2.0740 - Mean loss: 0.4093 - acc: 0.8750 - norm: 0.97 - 0.37s
[2024-06-20 01:36:47,757][utils.model][INFO] - (In epoch/Overall): (51/154)| inst_loss: 2.5694 - Mean loss: 0.3954 - acc: 0.8781 - norm: 1.29 - 0.30s
[2024-06-20 01:36:47,758][utils.model][INFO] - (In epoch/Overall): (51/154)| inst_loss: 2.5677 - Mean loss: 0.3642 - acc: 0.8940 - norm: 1.28 - 0.18s
[2024-06-20 01:36:48,270][utils.model][INFO] - (In epoch/Overall): (61/164)| inst_loss: 3.0820 - Mean loss: 0.3703 - acc: 0.8852 - norm: 1.59 - 0.16s
[2024-06-20 01:36:48,270][utils.model][INFO] - (In epoch/Overall): (61/164)| inst_loss: 3.0802 - Mean loss: 0.3612 - acc: 0.8945 - norm: 1.72 - 0.21s
[2024-06-20 01:36:48,791][utils.model][INFO] - (In epoch/Overall): (71/174)| inst_loss: 3.6026 - Mean loss: 0.3548 - acc: 0.8886 - norm: 1.98 - 0.24s
[2024-06-20 01:36:48,791][utils.model][INFO] - (In epoch/Overall): (71/174)| inst_loss: 3.6012 - Mean loss: 0.3631 - acc: 0.8935 - norm: 2.00 - 0.20s
