[2024-06-20 20:50:03,794][utils.model][INFO] - LeNet model built
[2024-06-20 20:50:29,756][utils.model][INFO] - (In epoch/Overall): (41/117)| inst_loss: 2.1477 - Mean loss: 0.3656 - acc: 0.8803 - norm: 0.90 - 0.33s
[2024-06-20 20:50:30,246][utils.model][INFO] - (In epoch/Overall): (51/127)| inst_loss: 2.6378 - Mean loss: 0.3431 - acc: 0.8897 - norm: 1.18 - 0.30s
[2024-06-20 20:50:30,747][utils.model][INFO] - (In epoch/Overall): (61/137)| inst_loss: 3.1391 - Mean loss: 0.3360 - acc: 0.8919 - norm: 1.54 - 0.58s
[2024-06-20 20:50:31,279][utils.model][INFO] - (In epoch/Overall): (71/147)| inst_loss: 3.6696 - Mean loss: 0.3280 - acc: 0.8939 - norm: 1.83 - 0.25s
[2024-06-20 20:50:31,781][utils.model][INFO] - (In epoch/Overall): (81/157)| inst_loss: 4.1720 - Mean loss: 0.3225 - acc: 0.8981 - norm: 2.20 - 0.40s
[2024-06-20 20:50:32,267][utils.model][INFO] - (In epoch/Overall): (91/167)| inst_loss: 4.6590 - Mean loss: 0.3149 - acc: 0.9004 - norm: 2.68 - 0.14s
[2024-06-20 20:50:32,769][utils.model][INFO] - (In epoch/Overall): (101/177)| inst_loss: 5.1606 - Mean loss: 0.3113 - acc: 0.9016 - norm: 3.13 - 0.18s
[2024-06-20 20:50:33,236][utils.model][INFO] - (In epoch/Overall): (111/187)| inst_loss: 5.6284 - Mean loss: 0.3042 - acc: 0.9040 - norm: 3.58 - 0.36s
[2024-06-20 20:50:33,750][utils.model][INFO] - (In epoch/Overall): (121/197)| inst_loss: 6.1418 - Mean loss: 0.3057 - acc: 0.9044 - norm: 4.01 - 0.22s
[2024-06-20 20:50:34,227][utils.model][INFO] - (In epoch/Overall): (131/207)| inst_loss: 6.6191 - Mean loss: 0.3065 - acc: 0.9046 - norm: 4.42 - 0.38s
[2024-06-20 20:50:34,717][utils.model][INFO] - (In epoch/Overall): (141/217)| inst_loss: 7.1087 - Mean loss: 0.2994 - acc: 0.9074 - norm: 4.85 - 0.21s
[2024-06-20 20:50:34,822][utils.model][INFO] - Epoch Results:
[2024-06-20 20:50:34,826][utils.model][INFO] - (In epoch/Overall): (143/219)| inst_loss: 0.4078 - Mean loss: 0.2993 - acc: 0.9076 - norm: 5.02 - 7.22s
[2024-06-20 20:50:36,343][utils.model][INFO] - Evaluation Results - Val Loss: 0.1758, Val Accuracy: 0.9465 in 32 steps
[2024-06-20 20:50:40,717][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 20:50:40,856][utils.model][INFO] - (In epoch/Overall): (1/220)| inst_loss: 0.1360 - Mean loss: 0.2092 - acc: 0.8750 - norm: 0.03 - 0.21s
[2024-06-20 20:50:41,346][utils.model][INFO] - (In epoch/Overall): (11/230)| inst_loss: 0.6280 - Mean loss: 0.2445 - acc: 0.9261 - norm: 0.25 - 0.20s
[2024-06-20 20:50:41,836][utils.model][INFO] - (In epoch/Overall): (21/240)| inst_loss: 1.1175 - Mean loss: 0.2283 - acc: 0.9286 - norm: 0.42 - 0.27s
[2024-06-20 20:50:42,360][utils.model][INFO] - (In epoch/Overall): (31/250)| inst_loss: 1.6415 - Mean loss: 0.2122 - acc: 0.9355 - norm: 0.59 - 0.05s
[2024-06-20 20:50:42,856][utils.model][INFO] - (In epoch/Overall): (41/260)| inst_loss: 2.1381 - Mean loss: 0.2367 - acc: 0.9314 - norm: 0.82 - 0.17s
[2024-06-20 20:50:43,333][utils.model][INFO] - (In epoch/Overall): (51/270)| inst_loss: 2.6135 - Mean loss: 0.2281 - acc: 0.9338 - norm: 1.04 - 0.19s
[2024-06-20 20:50:43,790][utils.model][INFO] - (In epoch/Overall): (61/280)| inst_loss: 3.0720 - Mean loss: 0.2269 - acc: 0.9334 - norm: 1.28 - 0.50s
[2024-06-20 20:50:44,285][utils.model][INFO] - (In epoch/Overall): (71/290)| inst_loss: 3.5672 - Mean loss: 0.2171 - acc: 0.9344 - norm: 1.53 - 0.12s
[2024-06-20 20:50:44,811][utils.model][INFO] - (In epoch/Overall): (81/300)| inst_loss: 4.0923 - Mean loss: 0.2198 - acc: 0.9344 - norm: 1.77 - 0.23s
[2024-06-20 20:50:45,296][utils.model][INFO] - (In epoch/Overall): (91/310)| inst_loss: 4.5772 - Mean loss: 0.2156 - acc: 0.9358 - norm: 2.02 - 0.44s
[2024-06-20 20:50:45,749][utils.model][INFO] - (In epoch/Overall): (101/320)| inst_loss: 5.0309 - Mean loss: 0.2189 - acc: 0.9350 - norm: 2.28 - 0.52s
[2024-06-20 20:50:46,222][utils.model][INFO] - (In epoch/Overall): (111/330)| inst_loss: 5.5037 - Mean loss: 0.2112 - acc: 0.9367 - norm: 2.51 - 0.12s
[2024-06-20 20:50:46,693][utils.model][INFO] - (In epoch/Overall): (121/340)| inst_loss: 5.9749 - Mean loss: 0.2032 - acc: 0.9401 - norm: 2.78 - 0.03s
[2024-06-20 20:50:47,240][utils.model][INFO] - (In epoch/Overall): (131/350)| inst_loss: 6.5214 - Mean loss: 0.2042 - acc: 0.9408 - norm: 3.20 - 0.25s
[2024-06-20 20:50:47,707][utils.model][INFO] - (In epoch/Overall): (141/360)| inst_loss: 6.9887 - Mean loss: 0.2021 - acc: 0.9408 - norm: 3.48 - 0.14s
[2024-06-20 20:50:48,195][utils.model][INFO] - (In epoch/Overall): (151/370)| inst_loss: 7.4770 - Mean loss: 0.1995 - acc: 0.9410 - norm: 3.87 - 0.02s
[2024-06-20 20:50:48,684][utils.model][INFO] - (In epoch/Overall): (161/380)| inst_loss: 7.9662 - Mean loss: 0.1958 - acc: 0.9422 - norm: 4.25 - 0.22s
[2024-06-20 20:50:49,222][utils.model][INFO] - (In epoch/Overall): (171/390)| inst_loss: 8.5030 - Mean loss: 0.1940 - acc: 0.9423 - norm: 4.62 - 0.10s
[2024-06-20 20:50:49,705][utils.model][INFO] - (In epoch/Overall): (181/400)| inst_loss: 8.9866 - Mean loss: 0.1922 - acc: 0.9427 - norm: 4.99 - 0.09s
[2024-06-20 20:50:50,068][utils.model][INFO] - Epoch Results:
[2024-06-20 20:50:50,072][utils.model][INFO] - (In epoch/Overall): (188/407)| inst_loss: 0.3834 - Mean loss: 0.1938 - acc: 0.9427 - norm: 5.27 - 9.35s
[2024-06-20 20:50:51,711][utils.model][INFO] - Evaluation Results - Val Loss: 0.1281, Val Accuracy: 0.9610 in 32 steps
[2024-06-20 20:50:56,237][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 20:50:56,386][utils.model][INFO] - (In epoch/Overall): (1/408)| inst_loss: 0.1472 - Mean loss: 0.1729 - acc: 0.9062 - norm: 0.04 - 0.17s
[2024-06-20 20:50:57,053][utils.model][INFO] - (In epoch/Overall): (11/418)| inst_loss: 0.8137 - Mean loss: 0.1885 - acc: 0.9403 - norm: 0.27 - 0.25s
[2024-06-20 20:50:57,725][utils.model][INFO] - (In epoch/Overall): (21/428)| inst_loss: 1.4858 - Mean loss: 0.1738 - acc: 0.9479 - norm: 0.52 - 0.44s
[2024-06-20 20:50:58,404][utils.model][INFO] - (In epoch/Overall): (31/438)| inst_loss: 2.1658 - Mean loss: 0.1671 - acc: 0.9435 - norm: 0.64 - 0.04s
[2024-06-20 20:50:58,903][utils.model][INFO] - (In epoch/Overall): (41/448)| inst_loss: 2.6648 - Mean loss: 0.1687 - acc: 0.9444 - norm: 0.77 - 0.24s
[2024-06-20 20:50:59,395][utils.model][INFO] - (In epoch/Overall): (51/458)| inst_loss: 3.1556 - Mean loss: 0.1591 - acc: 0.9491 - norm: 0.94 - 0.05s
[2024-06-20 20:50:59,871][utils.model][INFO] - (In epoch/Overall): (61/468)| inst_loss: 3.6330 - Mean loss: 0.1580 - acc: 0.9498 - norm: 1.14 - 0.13s
[2024-06-20 20:51:00,410][utils.model][INFO] - (In epoch/Overall): (71/478)| inst_loss: 4.1723 - Mean loss: 0.1553 - acc: 0.9516 - norm: 1.34 - 0.12s
[2024-06-20 20:51:00,912][utils.model][INFO] - (In epoch/Overall): (81/488)| inst_loss: 4.6742 - Mean loss: 0.1504 - acc: 0.9533 - norm: 1.53 - 0.08s
[2024-06-20 20:51:01,404][utils.model][INFO] - (In epoch/Overall): (91/498)| inst_loss: 5.1661 - Mean loss: 0.1470 - acc: 0.9540 - norm: 1.73 - 0.13s
[2024-06-20 20:51:01,908][utils.model][INFO] - (In epoch/Overall): (101/508)| inst_loss: 5.6701 - Mean loss: 0.1506 - acc: 0.9533 - norm: 1.97 - 0.05s
[2024-06-20 20:51:02,382][utils.model][INFO] - (In epoch/Overall): (111/518)| inst_loss: 6.1435 - Mean loss: 0.1499 - acc: 0.9527 - norm: 2.13 - 0.22s
[2024-06-20 20:51:02,965][utils.model][INFO] - (In epoch/Overall): (121/528)| inst_loss: 6.7265 - Mean loss: 0.1444 - acc: 0.9545 - norm: 2.31 - 0.08s
[2024-06-20 20:51:03,461][utils.model][INFO] - (In epoch/Overall): (131/538)| inst_loss: 7.2229 - Mean loss: 0.1422 - acc: 0.9556 - norm: 2.49 - 0.14s
[2024-06-20 20:51:03,932][utils.model][INFO] - (In epoch/Overall): (141/548)| inst_loss: 7.6939 - Mean loss: 0.1399 - acc: 0.9559 - norm: 2.70 - 0.06s
[2024-06-20 20:51:04,404][utils.model][INFO] - (In epoch/Overall): (151/558)| inst_loss: 8.1657 - Mean loss: 0.1374 - acc: 0.9574 - norm: 2.84 - 0.06s
[2024-06-20 20:51:04,911][utils.model][INFO] - (In epoch/Overall): (161/568)| inst_loss: 8.6728 - Mean loss: 0.1393 - acc: 0.9565 - norm: 3.25 - 0.07s
[2024-06-20 20:51:05,398][utils.model][INFO] - (In epoch/Overall): (171/578)| inst_loss: 9.1593 - Mean loss: 0.1370 - acc: 0.9571 - norm: 3.48 - 0.07s
[2024-06-20 20:51:05,876][utils.model][INFO] - (In epoch/Overall): (181/588)| inst_loss: 9.6375 - Mean loss: 0.1340 - acc: 0.9575 - norm: 3.87 - 0.15s
[2024-06-20 20:51:06,353][utils.model][INFO] - (In epoch/Overall): (191/598)| inst_loss: 10.1153 - Mean loss: 0.1324 - acc: 0.9583 - norm: 4.06 - 0.09s
[2024-06-20 20:51:06,827][utils.model][INFO] - (In epoch/Overall): (201/608)| inst_loss: 10.5888 - Mean loss: 0.1315 - acc: 0.9585 - norm: 4.36 - 0.10s
[2024-06-20 20:51:07,334][utils.model][INFO] - (In epoch/Overall): (211/618)| inst_loss: 11.0960 - Mean loss: 0.1300 - acc: 0.9590 - norm: 4.59 - 0.01s
[2024-06-20 20:51:07,831][utils.model][INFO] - (In epoch/Overall): (221/628)| inst_loss: 11.5921 - Mean loss: 0.1308 - acc: 0.9587 - norm: 4.86 - 0.07s
[2024-06-20 20:51:07,953][utils.model][INFO] - Epoch Results:
[2024-06-20 20:51:07,957][utils.model][INFO] - (In epoch/Overall): (223/630)| inst_loss: 0.0998 - Mean loss: 0.1305 - acc: 0.9588 - norm: 4.92 - 11.72s
[2024-06-20 20:51:09,542][utils.model][INFO] - Evaluation Results - Val Loss: 0.0832, Val Accuracy: 0.9725 in 32 steps
[2024-06-20 20:51:09,802][flwr][DEBUG] - gRPC channel closed
[2024-06-20 20:51:09,803][flwr][INFO] - Disconnect and shut down
