[2024-06-20 23:19:39,988][utils.model][INFO] - LeNet model built
[2024-06-20 23:19:40,053][utils.model][INFO] - LeNet model built
[2024-06-20 23:19:40,239][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-20 23:19:40,249][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-20 23:19:40,253][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-20 23:19:40,256][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-20 23:19:40,297][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-20 23:19:40,307][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-20 23:19:40,308][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-20 23:19:40,310][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-20 23:19:40,311][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-20 23:19:44,513][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 23:19:44,992][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4782 - Mean loss: 2.3091 - acc: 0.0625 - norm: 0.19 - 2.31s
[2024-06-20 23:19:45,414][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.9000 - Mean loss: 2.1440 - acc: 0.2642 - norm: 2.05 - 1.91s
[2024-06-20 23:19:45,826][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.3113 - Mean loss: 1.8810 - acc: 0.4048 - norm: 4.69 - 1.18s
[2024-06-20 23:19:45,892][utils.model][INFO] - Epoch Results:
[2024-06-20 23:19:45,895][utils.model][INFO] - (In epoch/Overall): (22/22)| inst_loss: 1.1376 - Mean loss: 1.8472 - acc: 0.4162 - norm: 4.93 - 1.38s
[2024-06-20 23:19:47,471][utils.model][INFO] - Evaluation Results - Val Loss: 1.2541, Val Accuracy: 0.6335 in 32 steps
[2024-06-20 23:19:47,481][utils.model][INFO] - Evaluation Results - Val Loss: 1.2592, Val Accuracy: 0.6225 in 32 steps
[2024-06-20 23:19:51,400][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 23:19:51,402][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-20 23:19:51,773][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.3698 - Mean loss: 0.9942 - acc: 0.8125 - norm: 0.34 - 0.99s
[2024-06-20 23:19:51,774][utils.model][INFO] - (In epoch/Overall): (1/23)| inst_loss: 0.3706 - Mean loss: 1.2664 - acc: 0.5938 - norm: 0.09 - 1.27s
[2024-06-20 23:19:52,353][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.9499 - Mean loss: 1.2171 - acc: 0.6278 - norm: 0.90 - 0.77s
[2024-06-20 23:19:52,354][utils.model][INFO] - (In epoch/Overall): (11/33)| inst_loss: 0.9513 - Mean loss: 1.1060 - acc: 0.6733 - norm: 0.71 - 1.39s
[2024-06-20 23:19:53,002][utils.model][INFO] - (In epoch/Overall): (21/43)| inst_loss: 1.5991 - Mean loss: 0.9871 - acc: 0.6935 - norm: 1.29 - 0.94s
