[2024-06-21 21:29:06,858][utils.model][INFO] - LeNet model built
[2024-06-21 21:29:07,128][utils.model][INFO] - LeNet model built
[2024-06-21 21:29:07,148][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-21 21:29:07,172][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-21 21:29:07,175][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-21 21:29:07,175][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-21 21:29:07,179][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-21 21:29:07,381][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-21 21:29:07,393][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-21 21:29:07,396][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-21 21:29:07,397][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-21 21:29:07,399][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-21 21:29:12,527][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-21 21:29:12,531][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-21 21:29:12,942][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4135 - Mean loss: 2.2935 - acc: 0.1875 - norm: 0.17 - 2.29s
[2024-06-21 21:29:12,942][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4104 - Mean loss: 2.3020 - acc: 0.0312 - norm: 0.17 - 2.30s
[2024-06-21 21:29:13,404][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.8755 - Mean loss: 2.1790 - acc: 0.2500 - norm: 1.76 - 1.99s
[2024-06-21 21:29:13,405][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.8725 - Mean loss: 2.1680 - acc: 0.2614 - norm: 2.05 - 1.93s
[2024-06-21 21:29:13,956][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4235 - Mean loss: 1.9094 - acc: 0.4092 - norm: 5.05 - 1.24s
