[2024-06-22 17:07:26,956][utils.model][INFO] - LeNet model built
[2024-06-22 17:08:04,221][utils.model][INFO] - (In epoch/Overall): (51/151)| inst_loss: 4.3742 - Mean loss: 0.3981 - acc: 0.8750 - norm: 1.38 - 0.29s
[2024-06-22 17:08:05,043][utils.model][INFO] - (In epoch/Overall): (61/161)| inst_loss: 5.1966 - Mean loss: 0.3885 - acc: 0.8781 - norm: 1.70 - 0.15s
[2024-06-22 17:08:05,043][utils.model][INFO] - (In epoch/Overall): (61/161)| inst_loss: 5.1894 - Mean loss: 0.3926 - acc: 0.8714 - norm: 1.64 - 0.51s
[2024-06-22 17:08:05,894][utils.model][INFO] - (In epoch/Overall): (71/171)| inst_loss: 6.0405 - Mean loss: 0.3788 - acc: 0.8759 - norm: 2.03 - 0.19s
[2024-06-22 17:08:05,894][utils.model][INFO] - (In epoch/Overall): (71/171)| inst_loss: 6.0473 - Mean loss: 0.3798 - acc: 0.8816 - norm: 2.14 - 0.30s
[2024-06-22 17:08:06,654][utils.model][INFO] - (In epoch/Overall): (81/181)| inst_loss: 6.8016 - Mean loss: 0.3733 - acc: 0.8769 - norm: 2.46 - 0.30s
[2024-06-22 17:08:06,655][utils.model][INFO] - (In epoch/Overall): (81/181)| inst_loss: 6.8086 - Mean loss: 0.3802 - acc: 0.8831 - norm: 2.65 - 0.43s
[2024-06-22 17:08:07,429][utils.model][INFO] - (In epoch/Overall): (91/191)| inst_loss: 7.5829 - Mean loss: 0.3799 - acc: 0.8836 - norm: 3.10 - 0.31s
[2024-06-22 17:08:07,430][utils.model][INFO] - (In epoch/Overall): (91/191)| inst_loss: 7.5764 - Mean loss: 0.3769 - acc: 0.8760 - norm: 2.90 - 0.08s
[2024-06-22 17:08:08,267][utils.model][INFO] - (In epoch/Overall): (101/201)| inst_loss: 8.4144 - Mean loss: 0.3674 - acc: 0.8809 - norm: 3.43 - 0.46s
[2024-06-22 17:08:08,267][utils.model][INFO] - (In epoch/Overall): (101/201)| inst_loss: 8.4218 - Mean loss: 0.3743 - acc: 0.8849 - norm: 3.56 - 0.24s
[2024-06-22 17:08:09,120][utils.model][INFO] - (In epoch/Overall): (111/211)| inst_loss: 9.2739 - Mean loss: 0.3644 - acc: 0.8877 - norm: 4.09 - 0.32s
[2024-06-22 17:08:09,121][utils.model][INFO] - (In epoch/Overall): (111/211)| inst_loss: 9.2672 - Mean loss: 0.3587 - acc: 0.8846 - norm: 3.91 - 0.16s
[2024-06-22 17:08:10,426][utils.model][INFO] - (In epoch/Overall): (121/221)| inst_loss: 10.5798 - Mean loss: 0.3581 - acc: 0.8887 - norm: 4.61 - 0.16s
[2024-06-22 17:08:10,427][utils.model][INFO] - (In epoch/Overall): (121/221)| inst_loss: 10.5732 - Mean loss: 0.3497 - acc: 0.8879 - norm: 4.48 - 0.20s
[2024-06-22 17:08:11,351][utils.model][INFO] - (In epoch/Overall): (131/231)| inst_loss: 11.4987 - Mean loss: 0.3392 - acc: 0.8915 - norm: 4.83 - 0.65s
[2024-06-22 17:08:11,352][utils.model][INFO] - (In epoch/Overall): (131/231)| inst_loss: 11.5057 - Mean loss: 0.3511 - acc: 0.8915 - norm: 5.11 - 0.28s
[2024-06-22 17:08:11,358][utils.model][INFO] - Epoch Results:
[2024-06-22 17:08:11,363][utils.model][INFO] - (In epoch/Overall): (131/231)| inst_loss: 0.6500 - Mean loss: 0.3392 - acc: 0.8915 - norm: 4.83 - 11.51s
[2024-06-22 17:08:11,362][utils.model][INFO] - Epoch Results:
[2024-06-22 17:08:11,367][utils.model][INFO] - (In epoch/Overall): (131/231)| inst_loss: 0.2761 - Mean loss: 0.3511 - acc: 0.8915 - norm: 5.11 - 11.52s
[2024-06-22 17:08:13,077][utils.model][INFO] - Evaluation Results - Val Loss: 0.2594, Val Accuracy: 0.9192 in 19 steps
[2024-06-22 17:08:13,091][utils.model][INFO] - Evaluation Results - Val Loss: 0.2191, Val Accuracy: 0.9408 in 19 steps
[2024-06-22 17:08:13,273][flwr][DEBUG] - gRPC channel closed
[2024-06-22 17:08:13,273][flwr][DEBUG] - gRPC channel closed
[2024-06-22 17:08:13,273][flwr][INFO] - Disconnect and shut down
[2024-06-22 17:08:13,273][flwr][INFO] - Disconnect and shut down
