[2024-06-22 11:36:19,845][utils.model][INFO] - LeNet model built
[2024-06-22 11:36:20,210][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-22 11:36:20,221][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-22 11:36:20,223][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-22 11:36:20,225][flwr][DEBUG] - ChannelConnectivity.CONNECTING
[2024-06-22 11:36:20,226][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-22 11:36:20,255][utils.model][INFO] - LeNet model built
[2024-06-22 11:36:20,541][utils.model][INFO] - Size of serialized model: 279.0341796875 kbytes
[2024-06-22 11:36:20,551][flwr][INFO] - Opened insecure gRPC connection (no certificates were passed)
[2024-06-22 11:36:20,556][flwr][DEBUG] - ChannelConnectivity.IDLE
[2024-06-22 11:36:20,558][flwr][DEBUG] - ChannelConnectivity.READY
[2024-06-22 11:36:25,777][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 11:36:25,780][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 11:36:26,244][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4624 - Mean loss: 2.3190 - acc: 0.0625 - norm: 0.20 - 2.32s
[2024-06-22 11:36:26,244][utils.model][INFO] - (In epoch/Overall): (1/1)| inst_loss: 0.4653 - Mean loss: 2.3122 - acc: 0.1250 - norm: 0.19 - 2.31s
[2024-06-22 11:36:26,752][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.9707 - Mean loss: 2.1968 - acc: 0.2500 - norm: 2.00 - 2.12s
[2024-06-22 11:36:26,752][utils.model][INFO] - (In epoch/Overall): (11/11)| inst_loss: 0.9736 - Mean loss: 2.1737 - acc: 0.2330 - norm: 2.17 - 2.04s
[2024-06-22 11:36:27,235][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4540 - Mean loss: 1.9158 - acc: 0.3929 - norm: 5.08 - 1.58s
[2024-06-22 11:36:27,235][utils.model][INFO] - (In epoch/Overall): (21/21)| inst_loss: 1.4569 - Mean loss: 1.9452 - acc: 0.3527 - norm: 4.90 - 1.50s
[2024-06-22 11:36:27,697][utils.model][INFO] - (In epoch/Overall): (31/31)| inst_loss: 1.9155 - Mean loss: 1.6972 - acc: 0.4698 - norm: 7.30 - 0.95s
[2024-06-22 11:36:27,697][utils.model][INFO] - (In epoch/Overall): (31/31)| inst_loss: 1.9182 - Mean loss: 1.7001 - acc: 0.4516 - norm: 7.08 - 0.90s
[2024-06-22 11:36:28,165][utils.model][INFO] - (In epoch/Overall): (41/41)| inst_loss: 2.3838 - Mean loss: 1.5094 - acc: 0.5312 - norm: 9.04 - 0.91s
[2024-06-22 11:36:28,165][utils.model][INFO] - (In epoch/Overall): (41/41)| inst_loss: 2.3868 - Mean loss: 1.5036 - acc: 0.5198 - norm: 8.79 - 0.66s
[2024-06-22 11:36:28,626][utils.model][INFO] - Epoch Results:
[2024-06-22 11:36:28,626][utils.model][INFO] - Epoch Results:
[2024-06-22 11:36:28,632][utils.model][INFO] - (In epoch/Overall): (50/50)| inst_loss: 0.5261 - Mean loss: 1.3644 - acc: 0.5725 - norm: 10.58 - 2.85s
[2024-06-22 11:36:28,633][utils.model][INFO] - (In epoch/Overall): (50/50)| inst_loss: 0.6971 - Mean loss: 1.3664 - acc: 0.5719 - norm: 9.98 - 2.85s
[2024-06-22 11:36:30,330][utils.model][INFO] - Evaluation Results - Val Loss: 0.7408, Val Accuracy: 0.7770 in 32 steps
[2024-06-22 11:36:30,332][utils.model][INFO] - Evaluation Results - Val Loss: 0.7269, Val Accuracy: 0.7865 in 32 steps
[2024-06-22 11:36:34,137][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 11:36:34,139][utils.model][INFO] - ========================== Epoch Start ==========================
[2024-06-22 11:36:34,268][utils.model][INFO] - (In epoch/Overall): (1/51)| inst_loss: 0.1291 - Mean loss: 0.8555 - acc: 0.7188 - norm: 0.08 - 0.86s
[2024-06-22 11:36:34,269][utils.model][INFO] - (In epoch/Overall): (1/51)| inst_loss: 0.1268 - Mean loss: 0.7572 - acc: 0.7500 - norm: 0.06 - 0.76s
[2024-06-22 11:36:34,747][utils.model][INFO] - (In epoch/Overall): (11/61)| inst_loss: 0.6064 - Mean loss: 0.7130 - acc: 0.7727 - norm: 0.31 - 0.64s
[2024-06-22 11:36:34,747][utils.model][INFO] - (In epoch/Overall): (11/61)| inst_loss: 0.6091 - Mean loss: 0.7045 - acc: 0.7784 - norm: 0.30 - 0.61s
[2024-06-22 11:36:35,268][utils.model][INFO] - (In epoch/Overall): (21/71)| inst_loss: 1.1288 - Mean loss: 0.6505 - acc: 0.7827 - norm: 0.61 - 0.57s
[2024-06-22 11:36:35,268][utils.model][INFO] - (In epoch/Overall): (21/71)| inst_loss: 1.1270 - Mean loss: 0.6493 - acc: 0.8036 - norm: 0.67 - 0.47s
[2024-06-22 11:36:35,867][utils.model][INFO] - (In epoch/Overall): (31/81)| inst_loss: 1.7282 - Mean loss: 0.6368 - acc: 0.7843 - norm: 1.03 - 1.04s
[2024-06-22 11:36:35,867][utils.model][INFO] - (In epoch/Overall): (31/81)| inst_loss: 1.7257 - Mean loss: 0.6077 - acc: 0.8135 - norm: 1.07 - 0.57s
[2024-06-22 11:36:36,548][utils.model][INFO] - (In epoch/Overall): (41/91)| inst_loss: 2.4060 - Mean loss: 0.5799 - acc: 0.8186 - norm: 1.48 - 0.45s
[2024-06-22 11:36:36,550][utils.model][INFO] - (In epoch/Overall): (41/91)| inst_loss: 2.4092 - Mean loss: 0.5927 - acc: 0.8034 - norm: 1.41 - 0.56s
[2024-06-22 11:36:37,183][utils.model][INFO] - (In epoch/Overall): (51/101)| inst_loss: 3.0416 - Mean loss: 0.5308 - acc: 0.8315 - norm: 1.95 - 0.26s
[2024-06-22 11:36:37,184][utils.model][INFO] - (In epoch/Overall): (51/101)| inst_loss: 3.0445 - Mean loss: 0.5638 - acc: 0.8186 - norm: 1.83 - 0.17s
[2024-06-22 11:36:37,815][utils.model][INFO] - (In epoch/Overall): (61/111)| inst_loss: 3.6767 - Mean loss: 0.5375 - acc: 0.8279 - norm: 2.42 - 0.55s
[2024-06-22 11:36:37,815][utils.model][INFO] - (In epoch/Overall): (61/111)| inst_loss: 3.6743 - Mean loss: 0.5144 - acc: 0.8391 - norm: 2.46 - 0.34s
[2024-06-22 11:36:38,331][utils.model][INFO] - (In epoch/Overall): (71/121)| inst_loss: 4.1902 - Mean loss: 0.5031 - acc: 0.8446 - norm: 2.92 - 0.49s
[2024-06-22 11:36:38,332][utils.model][INFO] - (In epoch/Overall): (71/121)| inst_loss: 4.1928 - Mean loss: 0.5336 - acc: 0.8292 - norm: 2.88 - 0.58s
[2024-06-22 11:36:38,849][utils.model][INFO] - (In epoch/Overall): (81/131)| inst_loss: 4.7103 - Mean loss: 0.5221 - acc: 0.8360 - norm: 3.39 - 0.40s
[2024-06-22 11:36:38,849][utils.model][INFO] - (In epoch/Overall): (81/131)| inst_loss: 4.7078 - Mean loss: 0.4952 - acc: 0.8438 - norm: 3.55 - 0.76s
[2024-06-22 11:36:39,337][utils.model][INFO] - (In epoch/Overall): (91/141)| inst_loss: 5.1985 - Mean loss: 0.5017 - acc: 0.8438 - norm: 3.91 - 0.24s
[2024-06-22 11:36:39,337][utils.model][INFO] - (In epoch/Overall): (91/141)| inst_loss: 5.1961 - Mean loss: 0.4742 - acc: 0.8499 - norm: 4.09 - 0.44s
[2024-06-22 11:36:39,847][utils.model][INFO] - (In epoch/Overall): (101/151)| inst_loss: 5.7086 - Mean loss: 0.4860 - acc: 0.8502 - norm: 4.54 - 0.41s
[2024-06-22 11:36:39,847][utils.model][INFO] - (In epoch/Overall): (101/151)| inst_loss: 5.7067 - Mean loss: 0.4577 - acc: 0.8558 - norm: 4.72 - 0.19s
[2024-06-22 11:36:40,304][utils.model][INFO] - (In epoch/Overall): (111/161)| inst_loss: 6.1659 - Mean loss: 0.4694 - acc: 0.8556 - norm: 5.10 - 0.28s
[2024-06-22 11:36:40,305][utils.model][INFO] - (In epoch/Overall): (111/161)| inst_loss: 6.1642 - Mean loss: 0.4406 - acc: 0.8604 - norm: 5.32 - 0.20s
[2024-06-22 11:36:40,776][utils.model][INFO] - (In epoch/Overall): (121/171)| inst_loss: 6.6352 - Mean loss: 0.4287 - acc: 0.8639 - norm: 5.95 - 0.35s
[2024-06-22 11:36:40,776][utils.model][INFO] - (In epoch/Overall): (121/171)| inst_loss: 6.6379 - Mean loss: 0.4534 - acc: 0.8611 - norm: 5.69 - 0.27s
[2024-06-22 11:36:41,246][utils.model][INFO] - (In epoch/Overall): (131/181)| inst_loss: 7.1059 - Mean loss: 0.4164 - acc: 0.8674 - norm: 6.46 - 0.19s
